Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return
2019-03-29,1.4,1.44,1.3,1.32,1.32,125300,-0.022222222222222254
2019-04-01,1.35,1.38,1.33,1.34,1.34,64600,0.015151515151515138
2019-04-02,1.33,1.37,1.25,1.31,1.31,115200,-0.022388059701492602
2019-04-03,1.32,1.32,1.25,1.27,1.27,46100,-0.03053435114503822
2019-04-04,1.27,1.34,1.25,1.26,1.26,62600,-0.007874015748031482
2019-04-05,1.26,1.33,1.26,1.32,1.32,60700,0.04761904761904767
2019-04-08,1.32,1.34,1.29,1.34,1.34,31500,0.015151515151515138
2019-04-09,1.34,1.35,1.1,1.25,1.25,2199500,-0.0671641791044777
2019-04-10,1.26,1.37,1.22,1.27,1.27,148000,0.016000000000000014
2019-04-11,1.25,1.28,1.23,1.25,1.25,22700,-0.015748031496062964
2019-04-12,1.26,1.27,1.17,1.17,1.17,91700,-0.06400000000000006
2019-04-15,1.18,1.19,1.11,1.12,1.12,87400,-0.04273504273504258
2019-04-16,1.11,1.14,1.07,1.1,1.1,91600,-0.017857142857142905
2019-04-17,1.07,1.16,1.06,1.12,1.12,79400,0.0181818181818183
2019-04-18,1.12,1.22,1.06,1.09,1.09,113500,-0.0267857142857143
2019-04-22,1.08,1.13,1.03,1.04,1.04,437100,-0.04587155963302758
2019-04-23,1.04,1.08,1.03,1.04,1.04,154700,0.0
2019-04-24,1.02,1.06,1.02,1.02,1.02,86500,-0.019230769230769273
2019-04-25,1.03,1.06,0.91,1.0,1.0,288100,-0.019607843137254943
2019-04-26,0.99,1.04,0.97,1.02,1.02,155800,0.020000000000000018
2019-04-29,1.0,1.02,0.97,1.0,1.0,74800,-0.019607843137254943
2019-04-30,1.0,1.01,0.98,1.0,1.0,45800,0.0
2019-05-01,0.99,0.99,0.94,0.96,0.96,33900,-0.040000000000000036
2019-05-02,0.97,0.98,0.92,0.92,0.92,106400,-0.04166666666666663
2019-05-03,0.92,0.94,0.88,0.89,0.89,239600,-0.03260869565217395
2019-05-06,0.92,0.96,0.91,0.94,0.94,266500,0.05617977528089879
2019-05-07,0.99,1.01,0.94,0.94,0.94,281100,0.0
2019-05-08,1.0,1.04,0.99,1.02,1.02,106100,0.08510638297872353
2019-05-09,1.07,1.14,1.0,1.01,1.01,330700,-0.009803921568627416
2019-05-10,1.06,1.06,1.0,1.01,1.01,80500,0.0
2019-05-13,1.02,1.02,0.96,0.96,0.96,106600,-0.04950495049504955
2019-05-14,1.0,1.0,0.95,0.98,0.98,135600,0.02083333333333326
2019-05-15,1.0,1.01,0.98,1.0,1.0,60900,0.020408163265306145
2019-05-16,1.0,1.02,0.97,1.01,1.01,19300,0.010000000000000009
2019-05-17,1.02,1.02,1.0,1.02,1.02,25400,0.00990099009900991
2019-05-20,1.0,1.02,0.95,0.99,0.99,42600,-0.02941176470588236
2019-05-21,1.02,1.02,0.95,1.0,1.0,65600,0.010101010101010166
2019-05-22,1.0,1.0,0.95,0.96,0.96,30600,-0.040000000000000036
2019-05-23,0.95,0.95,0.91,0.92,0.92,86400,-0.04166666666666663
2019-05-24,0.95,0.96,0.92,0.95,0.95,42400,0.032608695652173836
2019-05-28,0.96,0.99,0.95,0.98,0.98,140900,0.03157894736842115
2019-05-29,0.98,1.04,0.98,1.03,1.03,239400,0.05102040816326525
2019-05-30,1.04,1.18,1.01,1.16,1.16,175600,0.08510638297872353
2019-05-31,1.16,1.18,1.1,1.13,1.13,68900,-0.025862068965517238
2019-06-03,1.11,1.16,1.05,1.08,1.08,44200,-0.044247787610619316
2019-06-04,1.05,1.19,1.05,1.19,1.19,130900,0.08510638297872353
2019-06-05,1.16,1.21,1.16,1.18,1.18,50400,-0.008403361344537785
2019-06-06,1.17,1.2,1.12,1.12,1.12,39400,-0.05084745762711851
2019-06-07,1.12,1.18,1.1,1.16,1.16,107900,0.03571428571428559
2019-06-10,1.2,1.2,1.1,1.14,1.14,96400,-0.017241379310344862
2019-06-11,1.14,1.16,1.1,1.11,1.11,32100,-0.02631578947368407
2019-06-12,1.15,1.15,1.09,1.1,1.1,114300,-0.009009009009009028
2019-06-13,1.12,1.14,1.06,1.13,1.13,81700,0.027272727272727115
2019-06-14,1.14,1.14,1.08,1.08,1.08,35500,-0.044247787610619316
2019-06-17,1.09,1.11,1.06,1.1,1.1,82300,0.0185185185185186
2019-06-18,1.1,1.1,1.07,1.08,1.08,103200,-0.018181818181818188
2019-06-19,1.06,1.09,1.05,1.05,1.05,45700,-0.02777777777777779
2019-06-20,1.08,1.09,1.06,1.07,1.07,27700,0.01904761904761898
2019-06-21,1.09,1.09,1.05,1.05,1.05,70000,-0.01869158878504673
2019-06-24,1.04,1.05,1.02,1.02,1.02,23000,-0.02857142857142858
2019-06-25,1.03,1.06,1.01,1.04,1.04,100500,0.019607843137254832
2019-06-26,1.04,1.07,1.04,1.04,1.04,76500,0.0
2019-06-27,1.03,1.07,1.01,1.01,1.01,23300,-0.028846153846153855
2019-06-28,1.01,1.06,1.01,1.01,1.01,86300,0.0
2019-07-01,1.04,1.04,1.01,1.02,1.02,43800,0.00990099009900991
2019-07-02,1.03,1.03,0.95,0.99,0.99,73500,-0.02941176470588236
2019-07-03,0.99,1.0,0.95,0.98,0.98,33400,-0.010101010101010055
2019-07-05,0.96,0.99,0.96,0.99,0.99,64800,0.010204081632652962
2019-07-08,0.96,1.0,0.96,0.98,0.98,24700,-0.010101010101010055
2019-07-09,0.95,0.98,0.95,0.97,0.97,24500,-0.010204081632653073
2019-07-10,0.99,1.0,0.98,0.99,0.99,79200,0.020618556701030855
2019-07-11,1.0,1.04,0.99,0.99,0.99,72400,0.0
2019-07-12,0.99,1.01,0.99,1.0,1.0,81400,0.010101010101010166
2019-07-15,1.01,1.01,0.95,0.97,0.97,83000,-0.030000000000000027
2019-07-16,1.0,1.0,0.98,0.99,0.99,62900,0.020618556701030855
2019-07-17,0.99,1.0,0.98,0.98,0.98,62200,-0.010101010101010055
2019-07-18,0.99,0.99,0.97,0.98,0.98,129600,0.0
2019-07-19,1.0,1.0,0.96,0.97,0.97,138300,-0.010204081632653073
2019-07-22,1.0,1.01,0.96,1.01,1.01,76000,0.04123711340206193
2019-07-23,0.99,1.02,0.99,0.99,0.99,33800,-0.01980198019801982
2019-07-24,0.98,1.02,0.98,0.98,0.98,24700,-0.010101010101010055
2019-07-25,1.0,1.0,0.96,0.97,0.97,42500,-0.010204081632653073
2019-07-26,0.97,0.98,0.97,0.98,0.98,26000,0.010309278350515427
2019-07-29,0.97,0.99,0.96,0.96,0.96,75300,-0.020408163265306145
2019-07-30,0.96,0.97,0.95,0.97,0.97,46700,0.01041666666666674
2019-07-31,0.95,0.99,0.94,0.94,0.94,229800,-0.030927835051546393
2019-08-01,0.91,0.96,0.89,0.89,0.89,179100,-0.05319148936170204
2019-08-02,0.91,0.93,0.9,0.92,0.92,37800,0.03370786516853941
2019-08-05,0.9,0.91,0.88,0.88,0.88,67200,-0.0434782608695653
2019-08-06,0.88,0.92,0.86,0.87,0.87,92800,-0.011363636363636354
2019-08-07,0.83,0.9,0.82,0.83,0.83,116600,-0.04597701149425293
2019-08-08,0.84,0.9,0.84,0.86,0.86,24500,0.03614457831325302
2019-08-09,0.88,0.91,0.88,0.9,0.9,26300,0.04651162790697683
2019-08-12,0.89,0.89,0.83,0.89,0.89,4700,-0.011111111111111072
2019-08-13,0.84,0.89,0.84,0.88,0.88,18900,-0.011235955056179803
2019-08-14,0.82,0.87,0.8,0.84,0.84,167700,-0.045454545454545525
2019-08-15,0.82,0.9,0.82,0.84,0.84,70900,0.0
2019-08-16,0.86,0.89,0.86,0.87,0.87,24400,0.03571428571428581
2019-08-19,0.91,0.91,0.87,0.88,0.88,20600,0.011494252873563315
2019-08-20,0.88,0.88,0.86,0.87,0.87,42100,-0.011363636363636354
2019-08-21,0.86,0.88,0.85,0.87,0.87,7800,0.0
2019-08-22,0.86,0.87,0.84,0.86,0.86,48500,-0.011494252873563204
2019-08-23,0.86,0.86,0.84,0.84,0.84,6700,-0.023255813953488413
2019-08-26,0.84,0.85,0.8,0.82,0.82,67100,-0.023809523809523836
2019-08-27,0.82,0.86,0.8,0.82,0.82,11500,0.0
2019-08-28,0.83,0.83,0.8,0.81,0.81,8200,-0.012195121951219412
2019-08-29,0.8,0.85,0.8,0.81,0.81,34700,0.0
2019-08-30,0.82,0.87,0.8,0.87,0.87,35800,0.07407407407407396
2019-09-03,0.87,0.87,0.8,0.86,0.86,15100,-0.011494252873563204
2019-09-04,0.86,0.86,0.8,0.83,0.83,12600,-0.03488372093023262
2019-09-05,0.81,0.86,0.8,0.86,0.86,23200,0.03614457831325302
2019-09-06,0.83,0.86,0.79,0.85,0.85,7700,-0.011627906976744207
2019-09-09,0.81,0.85,0.79,0.82,0.82,29000,-0.03529411764705881
2019-09-10,0.8,0.85,0.79,0.81,0.81,52900,-0.012195121951219412
2019-09-11,0.78,0.81,0.78,0.79,0.79,148300,-0.024691358024691357
2019-09-12,0.82,0.82,0.77,0.77,0.77,84200,-0.025316455696202556
2019-09-13,0.77,0.82,0.75,0.82,0.82,80000,0.06493506493506485
2019-09-16,0.8,0.87,0.75,0.86,0.86,78700,0.04878048780487809
2019-09-17,0.86,0.93,0.83,0.89,0.89,42700,0.03488372093023262
2019-09-18,0.91,0.91,0.86,0.88,0.88,16100,-0.011235955056179803
2019-09-19,0.86,0.89,0.83,0.83,0.83,19300,-0.05681818181818188
2019-09-20,0.83,0.85,0.81,0.84,0.84,68800,0.012048192771084265
2019-09-23,0.83,0.83,0.8,0.81,0.81,42100,-0.03571428571428559
2019-09-24,0.83,0.85,0.81,0.81,0.81,10100,0.0
2019-09-25,0.8,0.84,0.8,0.82,0.82,59000,0.012345679012345512
2019-09-26,0.83,0.92,0.79,0.89,0.89,107300,0.08510638297872353
2019-09-27,0.86,0.96,0.86,0.95,0.95,57300,0.0674157303370786
2019-09-30,0.93,0.98,0.89,0.98,0.98,17500,0.03157894736842115
2019-10-01,0.95,1.0,0.94,0.95,0.95,10800,-0.030612244897959218
2019-10-02,0.91,0.93,0.9,0.92,0.92,14200,-0.03157894736842093
2019-10-03,0.92,0.92,0.85,0.87,0.87,9900,-0.05434782608695654
2019-10-04,0.85,0.92,0.85,0.9,0.9,15000,0.034482758620689724
2019-10-07,0.86,0.92,0.85,0.89,0.89,14700,-0.011111111111111072
2019-10-08,0.91,0.91,0.9,0.9,0.9,1800,0.011235955056179803
2019-10-09,0.85,0.88,0.85,0.86,0.86,11100,-0.04444444444444451
2019-10-10,0.87,0.87,0.85,0.85,0.85,7300,-0.011627906976744207
2019-10-11,0.85,0.91,0.85,0.9,0.9,15300,0.05882352941176472
2019-10-14,0.91,0.92,0.87,0.92,0.92,64700,0.022222222222222143
2019-10-15,0.92,0.93,0.91,0.93,0.93,56200,0.010869565217391353
2019-10-16,0.93,0.93,0.92,0.92,0.92,4100,-0.010752688172043001
2019-10-17,0.94,0.94,0.92,0.93,0.93,7800,0.010869565217391353
2019-10-18,0.95,0.95,0.92,0.93,0.93,55600,0.0
2019-10-21,0.93,0.97,0.92,0.92,0.92,16400,-0.010752688172043001
2019-10-22,0.92,0.92,0.91,0.91,0.91,10200,-0.010869565217391353
2019-10-23,0.91,0.96,0.9,0.91,0.91,6700,0.0
2019-10-24,0.9,0.91,0.87,0.87,0.87,18800,-0.04395604395604402
2019-10-25,0.9,0.9,0.87,0.88,0.88,16900,0.011494252873563315
2019-10-28,0.9,0.91,0.89,0.9,0.9,10100,0.022727272727272707
2019-10-29,0.86,0.92,0.86,0.89,0.89,53800,-0.011111111111111072
2019-10-30,0.89,0.9,0.88,0.89,0.89,27300,0.0
2019-10-31,0.9,0.9,0.86,0.87,0.87,10800,-0.022471910112359605
2019-11-01,0.86,0.92,0.86,0.92,0.92,15200,0.05747126436781613
2019-11-04,0.93,0.95,0.91,0.93,0.93,17400,0.010869565217391353
2019-11-05,0.93,0.93,0.9,0.9,0.9,8100,-0.032258064516129115
2019-11-06,0.88,0.9,0.88,0.9,0.9,15400,0.0
2019-11-07,0.88,0.91,0.88,0.9,0.9,62500,0.0
2019-11-08,0.9,1.05,0.9,0.94,0.94,119600,0.04444444444444429
2019-11-11,0.93,0.99,0.89,0.92,0.92,29900,-0.02127659574468077
2019-11-12,0.94,0.95,0.85,0.88,0.88,34100,-0.0434782608695653
2019-11-13,0.86,0.93,0.85,0.89,0.89,29000,0.011363636363636465
2019-11-14,0.92,0.92,0.88,0.89,0.89,32900,0.0
2019-11-15,0.92,0.93,0.9,0.91,0.91,17100,0.022471910112359605
2019-11-18,0.89,0.92,0.88,0.92,0.92,31900,0.01098901098901095
2019-11-19,0.88,0.9,0.88,0.9,0.9,14200,-0.021739130434782594
2019-11-20,0.9,0.91,0.86,0.86,0.86,21300,-0.04444444444444451
2019-11-21,0.88,0.89,0.85,0.85,0.85,20700,-0.011627906976744207
2019-11-22,0.88,0.91,0.85,0.9,0.9,68900,0.05882352941176472
2019-11-25,0.88,0.95,0.88,0.95,0.95,83800,0.05555555555555558
2019-11-26,0.95,0.95,0.89,0.93,0.93,22700,-0.021052631578947323
2019-11-27,0.96,0.96,0.93,0.93,0.93,16400,0.0
2019-11-29,0.93,0.94,0.91,0.92,0.92,8100,-0.010752688172043001
2019-12-02,0.96,0.96,0.9,0.92,0.92,3900,0.0
2019-12-03,0.9,0.9,0.84,0.85,0.85,32400,-0.07608695652173925
2019-12-04,0.87,0.9,0.84,0.84,0.84,22700,-0.0117647058823529
2019-12-05,0.85,0.86,0.83,0.83,0.83,18000,-0.011904761904761862
2019-12-06,0.87,0.87,0.83,0.83,0.83,13600,0.0
2019-12-09,0.83,0.85,0.83,0.84,0.84,31400,0.012048192771084265
2019-12-10,0.86,0.87,0.82,0.83,0.83,18000,-0.011904761904761862
2019-12-11,0.85,0.85,0.82,0.84,0.84,11000,0.012048192771084265
2019-12-12,0.87,0.87,0.84,0.84,0.84,9800,0.0
2019-12-13,0.84,0.85,0.83,0.85,0.85,12900,0.011904761904761862
2019-12-16,0.85,0.85,0.8,0.82,0.82,39200,-0.03529411764705881
2019-12-17,0.81,0.85,0.81,0.85,0.85,41900,0.03658536585365857
2019-12-18,0.84,0.87,0.84,0.86,0.86,14500,0.0117647058823529
2019-12-19,0.87,0.9,0.85,0.88,0.88,57100,0.023255813953488413
2019-12-20,0.85,0.88,0.85,0.87,0.87,6700,-0.011363636363636354
2019-12-23,0.87,0.88,0.87,0.88,0.88,23700,0.011494252873563315
2019-12-24,0.88,0.89,0.86,0.87,0.87,20200,-0.011363636363636354
2019-12-26,0.85,0.88,0.85,0.87,0.87,11000,0.0
2019-12-27,0.87,0.87,0.82,0.82,0.82,44300,-0.05747126436781613
2019-12-30,0.84,0.85,0.83,0.83,0.83,39400,0.012195121951219523
2019-12-31,0.82,0.85,0.82,0.82,0.82,9000,-0.012048192771084376
2020-01-02,0.84,0.84,0.82,0.83,0.83,18100,0.012195121951219523
2020-01-03,0.84,0.85,0.81,0.82,0.82,37000,-0.012048192771084376
2020-01-06,0.84,0.86,0.82,0.86,0.86,21300,0.04878048780487809
2020-01-07,0.87,0.87,0.82,0.86,0.86,15400,0.0
2020-01-08,0.87,0.87,0.81,0.85,0.85,15600,-0.011627906976744207
2020-01-09,0.82,0.86,0.82,0.84,0.84,4800,-0.0117647058823529
2020-01-10,0.84,0.85,0.83,0.83,0.83,1300,-0.011904761904761862
2020-01-13,0.81,0.82,0.8,0.8,0.8,33000,-0.036144578313252906
2020-01-14,0.8,0.83,0.8,0.83,0.83,34000,0.03749999999999987
2020-01-15,0.8,0.83,0.79,0.79,0.79,39200,-0.04819277108433728
2020-01-16,0.8,0.8,0.79,0.8,0.8,18500,0.012658227848101333
2020-01-17,0.79,0.81,0.79,0.81,0.81,6800,0.012499999999999956
2020-01-21,0.79,0.8,0.79,0.8,0.8,15500,-0.012345679012345734
2020-01-22,0.78,0.79,0.78,0.79,0.79,13400,-0.012499999999999956
2020-01-23,0.78,0.79,0.78,0.78,0.78,21000,-0.012658227848101222
2020-01-24,0.77,0.78,0.76,0.76,0.76,11700,-0.02564102564102566
2020-01-27,0.75,0.75,0.7,0.7,0.7,33300,-0.07894736842105265
2020-01-28,0.7,0.72,0.7,0.72,0.72,11900,0.028571428571428692
2020-01-29,0.72,0.75,0.72,0.72,0.72,10900,0.0
2020-01-30,0.71,0.72,0.71,0.72,0.72,20200,0.0
2020-01-31,0.74,0.74,0.71,0.73,0.73,28600,0.01388888888888884
2020-02-03,0.74,0.74,0.73,0.74,0.74,5500,0.013698630136986356
2020-02-04,0.74,0.74,0.72,0.74,0.74,16800,0.0
2020-02-05,0.73,0.74,0.73,0.74,0.74,26900,0.0
2020-02-06,0.73,0.74,0.72,0.73,0.73,20400,-0.013513513513513487
2020-02-07,0.72,0.76,0.71,0.76,0.76,28700,0.041095890410958846
2020-02-10,0.71,0.75,0.69,0.7,0.7,40500,-0.07894736842105265
2020-02-11,0.71,0.72,0.7,0.71,0.71,44200,0.014285714285714235
2020-02-12,0.7,0.72,0.65,0.68,0.68,133100,-0.042253521126760396
2020-02-13,0.7,0.71,0.67,0.68,0.68,78900,0.0
2020-02-14,0.68,0.7,0.66,0.68,0.68,22600,0.0
2020-02-18,0.65,0.66,0.63,0.65,0.65,27200,-0.044117647058823595
2020-02-19,0.65,0.66,0.6,0.6,0.6,120700,-0.07692307692307698
2020-02-20,0.6,0.63,0.58,0.62,0.62,128200,0.03333333333333344
2020-02-21,0.62,0.66,0.62,0.65,0.65,70100,0.048387096774193505
2020-02-24,0.65,0.67,0.64,0.65,0.65,26500,0.0
2020-02-25,0.69,0.7,0.62,0.62,0.62,88800,-0.04615384615384621
2020-02-26,0.6,0.64,0.6,0.62,0.62,38100,0.0
2020-02-27,0.62,0.62,0.6,0.61,0.61,50700,-0.016129032258064502
2020-02-28,0.6,0.62,0.6,0.61,0.61,84900,0.0
2020-03-02,0.6,0.61,0.58,0.6,0.6,23900,-0.016393442622950838
2020-03-03,0.61,0.63,0.6,0.62,0.62,17400,0.03333333333333344
2020-03-04,0.62,0.67,0.62,0.66,0.66,20200,0.06451612903225823
2020-03-05,0.64,0.65,0.6,0.61,0.61,30900,-0.0757575757575758
2020-03-06,0.58,0.65,0.58,0.63,0.63,26400,0.032786885245901676
2020-03-09,0.58,0.6,0.5,0.53,0.53,45900,-0.08196721311475397
2020-03-10,0.58,0.6,0.56,0.58,0.58,32000,0.08510638297872353
2020-03-11,0.57,0.57,0.45,0.48,0.48,67500,-0.08196721311475397
2020-03-12,0.42,0.44,0.32,0.38,0.38,107600,-0.08196721311475397
2020-03-13,0.39,0.45,0.39,0.4,0.4,41400,0.05263157894736836
2020-03-16,0.77,0.77,0.39,0.39,0.39,87200,-0.025000000000000022
2020-03-17,0.35,0.35,0.28,0.32,0.32,28000,-0.08196721311475397
2020-03-18,0.35,0.35,0.2,0.32,0.32,64900,0.0
2020-03-19,0.32,0.32,0.22,0.3,0.3,29800,-0.0625
2020-03-20,0.32,0.32,0.3,0.3,0.3,14300,0.0
2020-03-23,0.31,0.31,0.26,0.29,0.29,26200,-0.033333333333333326
2020-03-24,0.31,0.34,0.29,0.33,0.33,24700,0.08510638297872353
2020-03-25,0.33,0.34,0.3,0.31,0.31,23800,-0.06060606060606066
2020-03-26,0.34,0.37,0.34,0.36,0.36,48900,0.08510638297872353
2020-03-27,0.33,0.35,0.25,0.33,0.33,44000,-0.08196721311475397
2020-03-30,0.35,0.35,0.33,0.33,0.33,15900,0.0
2020-03-31,0.4,0.4,0.34,0.35,0.35,14700,0.06060606060606055
2020-04-01,0.36,0.37,0.33,0.33,0.33,46700,-0.05714285714285705
2020-04-02,0.33,0.43,0.28,0.28,0.28,274900,-0.08196721311475397
2020-04-03,0.32,0.33,0.29,0.3,0.3,62300,0.0714285714285714
2020-04-06,0.26,0.3,0.26,0.29,0.29,36300,-0.033333333333333326
2020-04-07,0.31,0.32,0.26,0.27,0.27,55800,-0.06896551724137923
2020-04-08,0.26,0.64,0.26,0.36,0.36,463700,0.08510638297872353
2020-04-09,0.55,0.82,0.35,0.37,0.37,4655600,0.0277777777777779
2020-04-13,0.49,0.49,0.37,0.39,0.39,797600,0.05405405405405417
2020-04-14,0.34,0.37,0.31,0.33,0.33,373400,-0.08196721311475397
2020-04-15,0.33,0.33,0.32,0.33,0.33,177600,0.0
2020-04-16,0.34,0.34,0.3,0.3,0.3,340000,-0.08196721311475397
2020-04-17,0.3,0.35,0.29,0.31,0.31,557700,0.03333333333333344
2020-04-20,0.31,0.32,0.26,0.31,0.31,184800,0.0
2020-04-21,0.3,0.32,0.3,0.3,0.3,125900,-0.032258064516129115
2020-04-22,0.3,0.38,0.3,0.36,0.36,461800,0.08510638297872353
2020-04-23,0.4,0.45,0.32,0.41,0.41,1992800,0.08510638297872353
2020-04-24,0.45,0.49,0.39,0.43,0.43,1007500,0.04878048780487809
2020-04-27,0.43,0.49,0.42,0.46,0.46,488500,0.06976744186046524
2020-04-28,0.45,0.47,0.44,0.45,0.45,155900,-0.021739130434782594
2020-04-29,0.47,0.47,0.42,0.43,0.43,160100,-0.04444444444444451
2020-04-30,0.43,0.44,0.4,0.42,0.42,41700,-0.023255813953488413
2020-05-01,0.42,0.43,0.39,0.42,0.42,43700,0.0
2020-05-04,0.42,0.42,0.4,0.41,0.41,22200,-0.023809523809523836
2020-05-05,0.41,0.46,0.41,0.41,0.41,39800,0.0
2020-05-06,0.42,0.44,0.39,0.41,0.41,43800,0.0
2020-05-07,0.41,0.46,0.41,0.44,0.44,111500,0.07317073170731714
2020-05-08,0.61,0.71,0.51,0.69,0.69,1029100,0.08510638297872353
2020-05-11,0.71,0.77,0.65,0.72,0.72,255700,0.04347826086956519
2020-05-12,0.72,0.77,0.7,0.75,0.75,141600,0.04166666666666674
2020-05-13,0.75,0.76,0.7,0.73,0.73,67400,-0.026666666666666727
2020-05-14,0.68,0.71,0.53,0.67,0.67,72300,-0.08196721311475397
2020-05-15,0.65,0.77,0.65,0.77,0.77,77100,0.08510638297872353
2020-05-18,0.75,0.78,0.75,0.78,0.78,47400,0.012987012987013102
2020-05-19,0.78,0.87,0.78,0.86,0.86,145000,0.08510638297872353
2020-05-20,0.86,0.86,0.84,0.85,0.85,57500,-0.011627906976744207
2020-05-21,0.85,0.85,0.85,0.85,0.85,18800,0.0
2020-05-22,0.84,0.86,0.84,0.85,0.85,32000,0.0
2020-05-26,0.86,0.86,0.84,0.86,0.86,24700,0.0117647058823529
2020-05-27,0.84,0.86,0.83,0.85,0.85,36700,-0.011627906976744207
2020-05-28,0.85,0.86,0.84,0.84,0.84,57500,-0.0117647058823529
2020-05-29,0.82,0.82,0.67,0.76,0.76,61400,-0.08196721311475397
2020-06-01,0.75,0.79,0.74,0.79,0.79,11700,0.03947368421052633
2020-06-02,0.8,0.82,0.75,0.77,0.77,24600,-0.025316455696202556
2020-06-03,0.75,0.76,0.73,0.73,0.73,48400,-0.051948051948051965
2020-06-04,0.75,0.78,0.73,0.76,0.76,75500,0.041095890410958846
2020-06-05,0.76,0.8,0.75,0.8,0.8,76900,0.05263157894736836
2020-06-08,0.82,0.92,0.8,0.92,0.92,132500,0.08510638297872353
2020-06-09,0.92,1.02,0.92,0.98,0.98,189600,0.06521739130434767
2020-06-10,1.02,1.05,0.95,0.96,0.96,195400,-0.020408163265306145
2020-06-11,0.91,0.96,0.91,0.94,0.94,49500,-0.02083333333333337
2020-06-12,0.91,0.96,0.91,0.95,0.95,37600,0.010638297872340496
2020-06-15,0.96,0.97,0.94,0.95,0.95,17300,0.0
2020-06-16,0.93,1.0,0.92,0.97,0.97,36700,0.021052631578947434
2020-06-17,0.97,1.01,0.97,1.01,1.01,77300,0.04123711340206193
2020-06-18,1.01,1.02,0.92,0.95,0.95,108100,-0.05940594059405946
2020-06-19,0.93,0.98,0.79,0.86,0.86,77700,-0.08196721311475397
2020-06-22,0.84,0.89,0.83,0.85,0.85,12000,-0.011627906976744207
2020-06-23,0.86,0.86,0.82,0.85,0.85,7200,0.0
2020-06-24,0.83,0.83,0.75,0.76,0.76,53100,-0.08196721311475397
2020-06-25,0.76,0.82,0.76,0.77,0.77,8300,0.013157894736842035
2020-06-26,0.8,0.86,0.73,0.82,0.82,17800,0.06493506493506485
2020-06-29,0.86,0.86,0.74,0.76,0.76,20000,-0.07317073170731703
2020-06-30,0.74,0.8,0.74,0.74,0.74,27100,-0.02631578947368418
2020-07-01,0.77,0.8,0.74,0.78,0.78,8100,0.05405405405405417
2020-07-02,0.82,0.82,0.71,0.73,0.73,23600,-0.06410256410256421
2020-07-06,0.71,0.76,0.71,0.73,0.73,5700,0.0
