Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return
2020-07-07,0.69,0.73,0.65,0.72,0.72,14600,-0.013698630136986356
2020-07-08,0.74,0.74,0.64,0.64,0.64,37500,-0.08196721311475397
2020-07-09,0.64,0.7,0.64,0.67,0.67,21900,0.046875
2020-07-10,0.67,0.67,0.64,0.65,0.65,12600,-0.02985074626865669
2020-07-13,0.64,0.75,0.63,0.63,0.63,63400,-0.03076923076923077
2020-07-14,0.63,0.66,0.63,0.66,0.66,34700,0.04761904761904767
2020-07-15,0.68,0.71,0.68,0.71,0.71,15500,0.07575757575757569
2020-07-16,0.65,0.71,0.65,0.7,0.7,3200,-0.014084507042253502
2020-07-17,0.67,0.72,0.65,0.72,0.72,7200,0.028571428571428692
2020-07-20,0.69,0.75,0.69,0.71,0.71,14100,-0.01388888888888895
2020-07-21,0.7,0.74,0.7,0.71,0.71,23200,0.0
2020-07-22,0.71,0.72,0.67,0.7,0.7,18000,-0.014084507042253502
2020-07-23,0.7,0.75,0.7,0.71,0.71,44200,0.014285714285714235
2020-07-24,0.69,0.74,0.68,0.69,0.69,14000,-0.028169014084507116
2020-07-27,0.75,0.75,0.65,0.67,0.67,33700,-0.02898550724637672
2020-07-28,0.65,0.7,0.65,0.66,0.66,12200,-0.014925373134328401
2020-07-29,0.68,0.68,0.66,0.68,0.68,12700,0.030303030303030276
2020-07-30,0.68,0.68,0.6,0.64,0.64,46200,-0.05882352941176472
2020-07-31,0.62,0.65,0.59,0.63,0.63,37900,-0.015625
2020-08-03,0.62,0.65,0.62,0.63,0.63,17900,0.0
2020-08-04,0.63,0.63,0.59,0.62,0.62,12700,-0.015873015873015928
2020-08-05,0.6,0.64,0.58,0.62,0.62,39800,0.0
2020-08-06,0.65,0.67,0.61,0.65,0.65,50700,0.048387096774193505
2020-08-07,0.66,0.66,0.52,0.55,0.55,179900,-0.08196721311475397
2020-08-10,0.77,0.77,0.57,0.69,0.69,414000,0.08510638297872353
2020-08-11,0.6,0.65,0.59,0.62,0.62,73000,-0.08196721311475397
2020-08-12,0.61,0.64,0.61,0.61,0.61,21800,-0.016129032258064502
2020-08-13,0.63,0.65,0.55,0.56,0.56,156700,-0.08196721311475397
2020-08-14,0.59,0.61,0.54,0.55,0.55,92800,-0.017857142857142905
2020-08-17,0.54,0.54,0.52,0.52,0.52,52400,-0.054545454545454564
2020-08-18,0.53,0.54,0.47,0.48,0.48,134600,-0.07692307692307698
2020-08-19,0.52,0.54,0.49,0.5,0.5,36100,0.04166666666666674
2020-08-20,0.46,0.49,0.46,0.47,0.47,23400,-0.06000000000000005
2020-08-21,0.48,0.5,0.47,0.5,0.5,29400,0.06382978723404253
2020-08-24,0.51,0.53,0.42,0.42,0.42,289500,-0.08196721311475397
2020-08-25,0.52,0.52,0.43,0.44,0.44,55400,0.04761904761904767
2020-08-26,0.44,0.45,0.4,0.41,0.41,69400,-0.06818181818181823
2020-08-27,0.43,0.45,0.4,0.41,0.41,76400,0.0
2020-08-28,0.42,0.45,0.39,0.4,0.4,176100,-0.024390243902438935
2020-08-31,0.41,0.42,0.38,0.39,0.39,198700,-0.025000000000000022
2020-09-01,0.38,0.4,0.38,0.39,0.39,17100,0.0
2020-09-02,0.39,0.42,0.35,0.35,0.35,133900,-0.08196721311475397
2020-09-03,0.36,0.39,0.36,0.36,0.36,33800,0.028571428571428692
2020-09-04,0.35,0.37,0.32,0.35,0.35,70600,-0.02777777777777779
2020-09-08,0.38,0.38,0.36,0.36,0.36,24600,0.028571428571428692
2020-09-09,0.37,0.37,0.35,0.35,0.35,25600,-0.02777777777777779
2020-09-10,0.36,0.36,0.34,0.34,0.34,27700,-0.02857142857142847
2020-09-11,0.34,0.36,0.33,0.33,0.33,26600,-0.02941176470588236
2020-09-14,0.35,0.35,0.33,0.33,0.33,8400,0.0
2020-09-15,0.34,0.44,0.33,0.41,0.41,229700,0.08510638297872353
2020-09-16,0.42,0.43,0.36,0.41,0.41,101400,0.0
2020-09-17,0.37,0.41,0.37,0.41,0.41,63400,0.0
2020-09-18,0.41,0.44,0.38,0.39,0.39,217200,-0.04878048780487798
2020-09-21,0.37,0.39,0.36,0.38,0.38,65400,-0.02564102564102566
2020-09-22,0.38,0.39,0.35,0.35,0.35,91100,-0.07894736842105265
2020-09-23,0.35,0.36,0.33,0.33,0.33,56500,-0.05714285714285705
2020-09-24,0.33,0.4,0.33,0.38,0.38,159000,0.08510638297872353
2020-09-25,0.4,0.43,0.36,0.41,0.41,322000,0.07894736842105265
2020-09-28,0.43,0.52,0.41,0.48,0.48,387800,0.08510638297872353
2020-09-29,0.53,0.55,0.41,0.47,0.47,395000,-0.02083333333333337
2020-09-30,0.45,0.48,0.38,0.41,0.41,238100,-0.08196721311475397
2020-10-01,0.41,0.44,0.39,0.4,0.4,59800,-0.024390243902438935
2020-10-02,0.4,0.43,0.39,0.42,0.42,34500,0.04999999999999982
2020-10-05,0.42,0.44,0.39,0.4,0.4,92100,-0.04761904761904756
2020-10-06,0.39,0.41,0.33,0.36,0.36,109000,-0.08196721311475397
2020-10-07,0.39,0.39,0.36,0.36,0.36,76500,0.0
2020-10-08,0.37,0.51,0.36,0.41,0.41,1298600,0.08510638297872353
2020-10-09,0.73,0.92,0.53,0.6,0.6,15228000,0.08510638297872353
2020-10-12,0.55,0.57,0.52,0.54,0.54,829000,-0.08196721311475397
2020-10-13,0.51,0.51,0.45,0.47,0.47,400200,-0.08196721311475397
2020-10-14,0.49,0.49,0.42,0.46,0.46,214800,-0.02127659574468077
2020-10-15,0.44,0.46,0.4,0.43,0.43,136800,-0.0652173913043479
2020-10-16,0.43,0.44,0.42,0.42,0.42,70700,-0.023255813953488413
2020-10-19,0.4,0.43,0.4,0.42,0.42,194800,0.0
2020-10-20,0.41,0.51,0.41,0.45,0.45,414000,0.0714285714285714
2020-10-21,0.46,0.48,0.45,0.45,0.45,78800,0.0
2020-10-22,0.45,0.46,0.44,0.45,0.45,94400,0.0
2020-10-23,0.47,0.49,0.45,0.47,0.47,269500,0.04444444444444429
2020-10-26,0.46,0.48,0.44,0.47,0.47,121100,0.0
2020-10-27,0.47,0.48,0.45,0.45,0.45,110500,-0.04255319148936165
2020-10-28,0.45,0.47,0.41,0.43,0.43,106400,-0.04444444444444451
2020-10-29,0.42,0.44,0.41,0.43,0.43,323200,0.0
2020-10-30,0.56,0.62,0.47,0.49,0.49,5332100,0.08510638297872353
2020-11-02,0.5,0.5,0.43,0.43,0.43,296700,-0.08196721311475397
2020-11-03,0.43,0.43,0.42,0.43,0.43,166600,0.0
2020-11-04,0.42,0.44,0.41,0.44,0.44,155100,0.023255813953488413
2020-11-05,0.42,0.48,0.42,0.48,0.48,194400,0.08510638297872353
2020-11-06,0.42,0.46,0.41,0.43,0.43,384200,-0.08196721311475397
2020-11-09,0.43,0.47,0.43,0.46,0.46,544300,0.06976744186046524
2020-11-10,0.45,0.46,0.44,0.44,0.44,87500,-0.0434782608695653
2020-11-11,0.44,0.46,0.43,0.45,0.45,95900,0.022727272727272707
2020-11-12,0.45,0.47,0.45,0.45,0.45,240600,0.0
2020-11-13,0.47,0.5,0.44,0.45,0.45,560300,0.0
2020-11-16,0.45,0.45,0.43,0.44,0.44,114500,-0.022222222222222254
2020-11-17,0.43,0.46,0.43,0.46,0.46,89200,0.045454545454545414
2020-11-18,0.45,0.47,0.44,0.46,0.46,102400,0.0
2020-11-19,0.44,0.47,0.43,0.45,0.45,415600,-0.021739130434782594
2020-11-20,0.46,0.46,0.43,0.44,0.44,75000,-0.022222222222222254
2020-11-23,0.43,0.45,0.43,0.44,0.44,165800,0.0
2020-11-24,0.45,0.51,0.44,0.46,0.46,650000,0.045454545454545414
2020-11-25,0.47,0.48,0.44,0.48,0.48,264100,0.04347826086956519
2020-11-27,0.49,0.53,0.47,0.5,0.5,262600,0.04166666666666674
2020-11-30,0.52,0.52,0.46,0.46,0.46,143000,-0.07999999999999996
2020-12-01,0.5,0.52,0.48,0.51,0.51,308200,0.08510638297872353
2020-12-02,0.54,0.54,0.48,0.52,0.52,123600,0.019607843137254832
2020-12-03,0.54,0.54,0.5,0.51,0.51,136800,-0.019230769230769273
2020-12-04,0.51,0.53,0.5,0.52,0.52,172200,0.019607843137254832
2020-12-07,0.53,0.53,0.49,0.51,0.51,1167300,-0.019230769230769273
2020-12-08,0.6,0.61,0.5,0.55,0.55,1202800,0.07843137254901977
2020-12-09,0.52,0.54,0.47,0.48,0.48,579400,-0.08196721311475397
2020-12-10,0.51,0.65,0.49,0.58,0.58,1638700,0.08510638297872353
2020-12-11,0.54,0.56,0.51,0.54,0.54,305000,-0.06896551724137923
2020-12-14,0.54,0.54,0.5,0.51,0.51,267000,-0.05555555555555558
2020-12-15,0.52,0.52,0.48,0.51,0.51,216700,0.0
2020-12-16,0.51,0.52,0.49,0.5,0.5,111600,-0.019607843137254943
2020-12-17,0.5,0.51,0.49,0.5,0.5,121000,0.0
2020-12-18,0.49,0.55,0.49,0.51,0.51,235700,0.020000000000000018
2020-12-21,0.52,0.53,0.49,0.49,0.49,154800,-0.03921568627450989
2020-12-22,0.5,0.52,0.49,0.5,0.5,66000,0.020408163265306145
2020-12-23,0.54,0.54,0.5,0.53,0.53,549500,0.06000000000000005
2020-12-24,0.54,0.64,0.52,0.57,0.57,1541000,0.07547169811320731
2020-12-28,0.57,0.6,0.51,0.53,0.53,430100,-0.07017543859649111
2020-12-29,0.58,0.58,0.52,0.52,0.52,86400,-0.018867924528301883
2020-12-30,0.54,0.57,0.52,0.56,0.56,162800,0.0769230769230771
2020-12-31,0.6,0.65,0.56,0.6,0.6,651500,0.0714285714285714
2021-01-04,0.62,0.62,0.56,0.6,0.6,257400,0.0
2021-01-05,0.59,0.73,0.59,0.71,0.71,993500,0.08510638297872353
2021-01-06,0.71,0.72,0.61,0.62,0.62,604600,-0.08196721311475397
2021-01-07,0.63,0.7,0.62,0.67,0.67,299000,0.08064516129032273
2021-01-08,0.7,0.7,0.64,0.67,0.67,176200,0.0
2021-01-11,0.69,0.73,0.65,0.7,0.7,526000,0.04477611940298498
2021-01-12,0.77,0.77,0.69,0.73,0.73,494200,0.04285714285714293
2021-01-13,0.79,0.82,0.75,0.79,0.79,408600,0.08219178082191791
2021-01-14,0.75,0.78,0.73,0.75,0.75,2895400,-0.05063291139240511
2021-01-15,0.8,0.97,0.77,0.8,0.8,4656800,0.06666666666666665
2021-01-19,0.73,0.77,0.7,0.76,0.76,1650600,-0.050000000000000044
2021-01-20,0.85,0.85,0.77,0.82,0.82,1293100,0.07894736842105265
2021-01-21,0.8,1.03,0.8,0.94,0.94,3320800,0.08510638297872353
2021-01-22,0.95,0.97,0.9,0.96,0.96,1767800,0.02127659574468077
2021-01-25,1.0,1.08,0.85,0.97,0.97,3142300,0.01041666666666674
2021-01-26,0.98,0.99,0.9,0.92,0.92,1244300,-0.05154639175257725
2021-01-27,0.86,0.87,0.77,0.81,0.81,1136800,-0.08196721311475397
2021-01-28,0.82,1.15,0.8,1.14,1.14,11020900,0.08510638297872353
2021-01-29,0.99,1.0,0.9,0.91,0.91,2839200,-0.08196721311475397
2021-02-01,0.92,0.96,0.87,0.89,0.89,2365000,-0.02197802197802201
2021-02-02,0.92,0.92,0.85,0.88,0.88,2220700,-0.011235955056179803
2021-02-03,0.88,0.98,0.87,0.95,0.95,2997100,0.07954545454545459
2021-02-04,0.93,0.93,0.88,0.92,0.92,1586100,-0.03157894736842093
2021-02-05,0.91,0.95,0.89,0.91,0.91,1210500,-0.010869565217391353
2021-02-08,0.91,1.01,0.91,0.96,0.96,2000100,0.05494505494505497
2021-02-09,0.99,1.14,0.97,1.1,1.1,2350800,0.08510638297872353
2021-02-10,1.11,1.2,1.01,1.15,1.15,2366300,0.04545454545454519
2021-02-11,1.2,1.28,1.11,1.16,1.16,1462600,0.008695652173912993
2021-02-12,1.16,1.17,1.12,1.16,1.16,698300,0.0
2021-02-16,1.2,1.44,1.17,1.4,1.4,2883000,0.08510638297872353
2021-02-17,1.36,1.36,1.2,1.27,1.27,1230900,-0.08196721311475397
2021-02-18,1.26,1.27,1.12,1.14,1.14,971600,-0.08196721311475397
2021-02-19,1.1,1.19,1.06,1.15,1.15,730000,0.00877192982456143
2021-02-22,1.09,1.32,1.09,1.25,1.25,3234200,0.08510638297872353
2021-02-23,1.12,1.13,0.93,1.05,1.05,1622400,-0.08196721311475397
2021-02-24,1.05,1.24,1.05,1.13,1.13,3170600,0.07619047619047614
2021-02-25,1.06,1.11,1.01,1.04,1.04,937900,-0.07964601769911495
2021-02-26,1.0,1.02,0.91,0.95,0.95,1027900,-0.08196721311475397
2021-03-01,0.96,1.05,0.95,1.01,1.01,785100,0.06315789473684208
2021-03-02,1.05,1.09,1.0,1.01,1.01,469700,0.0
2021-03-03,1.0,1.02,0.94,1.01,1.01,548500,0.0
2021-03-04,0.96,1.02,0.88,0.94,0.94,742600,-0.06930693069306937
2021-03-05,0.93,0.97,0.89,0.96,0.96,547100,0.02127659574468077
2021-03-08,0.93,1.05,0.93,1.0,1.0,383700,0.04166666666666674
2021-03-09,1.03,1.04,0.96,0.99,0.99,333900,-0.010000000000000009
2021-03-10,1.01,1.1,0.97,1.07,1.07,1812000,0.08080808080808088
2021-03-11,1.01,1.07,0.97,1.05,1.05,924800,-0.01869158878504673
2021-03-12,1.0,1.05,1.0,1.01,1.01,462100,-0.03809523809523818
2021-03-15,1.04,1.07,1.01,1.06,1.06,702200,0.04950495049504955
2021-03-16,1.07,1.07,1.0,1.02,1.02,303300,-0.037735849056603765
2021-03-17,0.99,1.03,0.98,1.0,1.0,203800,-0.019607843137254943
2021-03-18,1.02,1.04,0.94,0.94,0.94,439200,-0.06000000000000005
2021-03-19,0.97,1.0,0.94,0.99,0.99,207100,0.05319148936170226
2021-03-22,0.95,1.01,0.95,0.96,0.96,396100,-0.030303030303030276
2021-03-23,0.96,0.99,0.92,0.92,0.92,416800,-0.04166666666666663
2021-03-24,0.93,0.95,0.85,0.88,0.88,391800,-0.0434782608695653
2021-03-25,0.86,0.88,0.79,0.83,0.83,541600,-0.05681818181818188
2021-03-26,0.86,0.87,0.8,0.83,0.83,182700,0.0
2021-03-29,0.86,0.95,0.81,0.94,0.94,696400,0.08510638297872353
2021-03-30,0.86,0.88,0.84,0.86,0.86,270700,-0.08196721311475397
2021-03-31,0.88,0.89,0.84,0.89,0.89,97100,0.03488372093023262
2021-04-01,0.88,0.95,0.85,0.92,0.92,212800,0.03370786516853941
2021-04-05,0.93,0.93,0.87,0.89,0.89,118800,-0.03260869565217395
2021-04-06,0.88,0.91,0.87,0.87,0.87,218300,-0.022471910112359605
2021-04-07,0.87,0.89,0.84,0.85,0.85,72400,-0.02298850574712641
2021-04-08,0.85,0.87,0.83,0.86,0.86,88400,0.0117647058823529
2021-04-09,0.84,0.9,0.84,0.86,0.86,107000,0.0
2021-04-12,0.84,0.88,0.84,0.86,0.86,136700,0.0
2021-04-13,0.84,0.87,0.78,0.84,0.84,283800,-0.023255813953488413
2021-04-14,0.8,0.87,0.8,0.84,0.84,70800,0.0
2021-04-15,0.82,0.86,0.78,0.78,0.78,121500,-0.0714285714285714
2021-04-16,0.77,0.79,0.74,0.76,0.76,210900,-0.02564102564102566
2021-04-19,0.77,0.8,0.75,0.8,0.8,82900,0.05263157894736836
2021-04-20,0.8,0.8,0.71,0.75,0.75,354100,-0.0625
2021-04-21,0.74,0.8,0.71,0.77,0.77,107600,0.026666666666666616
2021-04-22,0.76,0.77,0.74,0.77,0.77,72800,0.0
2021-04-23,0.76,0.82,0.74,0.8,0.8,79400,0.038961038961039085
2021-04-26,0.82,0.83,0.8,0.81,0.81,35000,0.012499999999999956
2021-04-27,0.8,0.87,0.8,0.84,0.84,81400,0.03703703703703698
2021-04-28,0.86,0.9,0.82,0.9,0.9,145800,0.0714285714285714
2021-04-29,0.93,0.93,0.81,0.86,0.86,149800,-0.04444444444444451
2021-04-30,0.86,0.86,0.82,0.84,0.84,38200,-0.023255813953488413
2021-05-03,0.84,0.84,0.8,0.81,0.81,64100,-0.03571428571428559
2021-05-04,0.81,0.87,0.8,0.87,0.87,135100,0.07407407407407396
2021-05-05,0.86,0.88,0.83,0.85,0.85,63600,-0.02298850574712641
2021-05-06,0.83,0.85,0.8,0.8,0.8,93300,-0.05882352941176461
2021-05-07,0.81,0.84,0.79,0.82,0.82,157600,0.02499999999999991
2021-05-10,0.85,0.85,0.77,0.82,0.82,144700,0.0
2021-05-11,0.79,0.81,0.77,0.79,0.79,38300,-0.03658536585365846
2021-05-12,0.81,1.22,0.81,0.83,0.83,8360900,0.05063291139240489
2021-05-13,0.8,0.83,0.73,0.74,0.74,851200,-0.08196721311475397
2021-05-14,0.73,0.8,0.73,0.76,0.76,439800,0.027027027027026973
2021-05-17,0.78,0.85,0.75,0.78,0.78,1015000,0.026315789473684292
2021-05-18,0.79,0.82,0.78,0.8,0.8,176200,0.025641025641025772
2021-05-19,0.79,0.79,0.77,0.77,0.77,141900,-0.03749999999999998
2021-05-20,0.77,0.79,0.73,0.77,0.77,209800,0.0
2021-05-21,0.76,0.82,0.76,0.79,0.79,223300,0.025974025974025983
2021-05-24,0.8,0.8,0.78,0.79,0.79,111500,0.0
2021-05-25,0.79,0.8,0.77,0.79,0.79,94500,0.0
2021-05-26,0.78,0.81,0.75,0.79,0.79,112800,0.0
2021-05-27,0.79,0.83,0.76,0.79,0.79,645400,0.0
2021-05-28,0.78,0.82,0.78,0.79,0.79,169500,0.0
2021-06-01,0.79,0.87,0.79,0.82,0.82,649600,0.03797468354430378
2021-06-02,0.83,0.9,0.81,0.88,0.88,443500,0.07317073170731714
2021-06-03,0.9,0.9,0.86,0.87,0.87,169700,-0.011363636363636354
2021-06-04,0.89,0.9,0.86,0.87,0.87,112500,0.0
2021-06-07,0.87,0.89,0.86,0.86,0.86,85600,-0.011494252873563204
2021-06-08,0.86,0.88,0.85,0.85,0.85,124900,-0.011627906976744207
2021-06-09,0.85,0.87,0.83,0.84,0.84,200800,-0.0117647058823529
2021-06-10,0.84,0.87,0.83,0.86,0.86,114600,0.023809523809523725
2021-06-11,0.87,0.92,0.86,0.89,0.89,255800,0.03488372093023262
2021-06-14,0.9,0.92,0.89,0.89,0.89,141300,0.0
2021-06-15,0.92,0.93,0.85,0.86,0.86,125800,-0.03370786516853941
2021-06-16,0.88,1.02,0.86,0.95,0.95,695100,0.08510638297872353
2021-06-17,0.9,0.94,0.82,0.86,0.86,302300,-0.08196721311475397
2021-06-18,0.86,0.89,0.86,0.88,0.88,122300,0.023255813953488413
2021-06-21,0.88,0.96,0.85,0.92,0.92,458100,0.045454545454545414
2021-06-22,0.94,0.94,0.87,0.89,0.89,92000,-0.03260869565217395
2021-06-23,0.88,0.93,0.88,0.89,0.89,105600,0.0
2021-06-24,0.95,0.95,0.88,0.9,0.9,212300,0.011235955056179803
2021-06-25,0.87,0.91,0.87,0.91,0.91,80900,0.011111111111111072
2021-06-28,0.94,0.94,0.89,0.9,0.9,85500,-0.01098901098901095
2021-06-29,0.89,0.9,0.86,0.89,0.89,44000,-0.011111111111111072
2021-06-30,0.86,0.95,0.85,0.92,0.92,345400,0.03370786516853941
2021-07-01,0.93,1.02,0.91,0.92,0.92,1134000,0.0
2021-07-02,0.89,0.91,0.88,0.89,0.89,167200,-0.03260869565217395
2021-07-06,0.91,0.92,0.88,0.9,0.9,203400,0.011235955056179803
2021-07-07,0.89,0.9,0.81,0.84,0.84,281800,-0.06666666666666676
2021-07-08,0.82,0.87,0.82,0.85,0.85,83500,0.011904761904761862
2021-07-09,0.88,0.88,0.83,0.85,0.85,62400,0.0
2021-07-12,0.88,0.9,0.83,0.84,0.84,155100,-0.0117647058823529
2021-07-13,0.84,0.89,0.84,0.86,0.86,182500,0.023809523809523725
2021-07-14,0.89,0.99,0.83,0.85,0.85,583800,-0.011627906976744207
2021-07-15,0.84,0.86,0.78,0.81,0.81,243700,-0.04705882352941171
2021-07-16,0.8,0.81,0.76,0.76,0.76,89200,-0.06172839506172845
2021-07-19,0.76,0.77,0.75,0.75,0.75,115300,-0.013157894736842146
2021-07-20,0.74,0.77,0.74,0.75,0.75,59500,0.0
2021-07-21,0.74,0.77,0.74,0.76,0.76,48800,0.01333333333333342
2021-07-22,0.75,0.78,0.75,0.77,0.77,32600,0.013157894736842035
2021-07-23,0.79,0.79,0.75,0.76,0.76,27200,-0.012987012987012991
2021-07-26,0.76,0.76,0.74,0.74,0.74,51100,-0.02631578947368418
2021-07-27,0.74,0.74,0.72,0.73,0.73,42200,-0.013513513513513487
2021-07-28,0.71,0.74,0.7,0.72,0.72,71300,-0.013698630136986356
2021-07-29,0.7,0.72,0.7,0.72,0.72,78300,0.0
2021-07-30,0.72,0.72,0.7,0.72,0.72,65700,0.0
2021-08-02,0.72,0.78,0.72,0.74,0.74,65900,0.0277777777777779
2021-08-03,0.76,0.79,0.76,0.78,0.78,46200,0.05405405405405417
2021-08-04,0.81,0.81,0.75,0.76,0.76,29800,-0.02564102564102566
2021-08-05,0.77,0.78,0.76,0.77,0.77,35100,0.013157894736842035
2021-08-06,0.78,0.78,0.76,0.76,0.76,19000,-0.012987012987012991
2021-08-09,0.78,0.78,0.75,0.75,0.75,45300,-0.013157894736842146
2021-08-10,0.75,0.77,0.75,0.77,0.77,50500,0.026666666666666616
2021-08-11,0.76,0.8,0.74,0.77,0.77,101000,0.0
2021-08-12,0.78,0.82,0.74,0.82,0.82,173200,0.06493506493506485
2021-08-13,0.78,0.84,0.72,0.78,0.78,271400,-0.04878048780487798
2021-08-16,0.75,0.76,0.75,0.76,0.76,39000,-0.02564102564102566
2021-08-17,0.76,0.76,0.73,0.75,0.75,55200,-0.013157894736842146
2021-08-18,0.76,0.76,0.73,0.74,0.74,61300,-0.013333333333333308
2021-08-19,0.74,0.74,0.66,0.67,0.67,133900,-0.08196721311475397
2021-08-20,0.65,0.69,0.65,0.69,0.69,33800,0.02985074626865658
2021-08-23,0.71,0.74,0.71,0.73,0.73,43000,0.05797101449275366
2021-08-24,0.73,0.74,0.71,0.72,0.72,39800,-0.013698630136986356
2021-08-25,0.73,0.74,0.72,0.72,0.72,23900,0.0
2021-08-26,0.75,0.75,0.71,0.71,0.71,67400,-0.01388888888888895
2021-08-27,0.71,0.73,0.71,0.71,0.71,38800,0.0
2021-08-30,0.73,0.78,0.73,0.77,0.77,134900,0.08450704225352124
2021-08-31,0.78,0.79,0.77,0.79,0.79,95900,0.025974025974025983
2021-09-01,0.8,0.8,0.78,0.79,0.79,71800,0.0
2021-09-02,0.78,0.8,0.78,0.79,0.79,65200,0.0
2021-09-03,0.8,0.85,0.79,0.82,0.82,339300,0.03797468354430378
2021-09-07,0.81,0.81,0.79,0.81,0.81,90600,-0.012195121951219412
2021-09-08,0.79,0.83,0.79,0.82,0.82,163200,0.012345679012345512
2021-09-09,0.82,0.83,0.8,0.83,0.83,36800,0.012195121951219523
2021-09-10,0.81,0.9,0.81,0.88,0.88,777400,0.06024096385542177
2021-09-13,0.88,0.9,0.82,0.86,0.86,210400,-0.022727272727272707
2021-09-14,0.83,0.86,0.81,0.83,0.83,95200,-0.03488372093023262
2021-09-15,0.83,0.84,0.81,0.81,0.81,72900,-0.02409638554216853
2021-09-16,0.87,0.87,0.81,0.81,0.81,42300,0.0
2021-09-17,0.81,0.83,0.78,0.78,0.78,144500,-0.03703703703703709
2021-09-20,0.77,0.77,0.7,0.7,0.7,155400,-0.08196721311475397
2021-09-21,0.71,0.74,0.71,0.73,0.73,38400,0.04285714285714293
2021-09-22,0.73,0.77,0.72,0.76,0.76,142100,0.041095890410958846
2021-09-23,0.77,0.78,0.72,0.77,0.77,138500,0.013157894736842035
2021-09-24,0.77,0.79,0.76,0.76,0.76,121600,-0.012987012987012991
2021-09-27,0.79,0.92,0.78,0.83,0.83,730100,0.08510638297872353
2021-09-28,0.82,0.98,0.81,0.88,0.88,1390600,0.06024096385542177
2021-09-29,0.89,1.31,0.89,1.09,1.09,9057200,0.08510638297872353
2021-09-30,1.37,1.82,1.13,1.75,1.75,35327100,0.08510638297872353
2021-10-01,1.5,1.62,1.4,1.52,1.52,6877200,-0.08196721311475397
2021-10-04,1.59,2.38,1.58,1.88,1.88,74333300,0.08510638297872353
2021-10-05,2.04,2.15,1.32,1.45,1.45,24015800,-0.08196721311475397
2021-10-06,1.31,1.5,1.21,1.42,1.42,4968000,-0.020689655172413834
2021-10-07,1.34,1.72,1.33,1.54,1.54,6207800,0.08450704225352124
2021-10-08,1.49,1.88,1.42,1.43,1.43,5892000,-0.07142857142857151
